,customer_id,type_of_customer
5135,2440,Loyal Average Spenders
5136,22626,Loyal Average Spenders
5137,29626,Loyal Average Spenders
5138,11197,Loyal Average Spenders
5139,30940,Loyal Average Spenders
5140,16338,Loyal Average Spenders
5141,28912,Loyal Average Spenders
5142,29620,Loyal Average Spenders
5143,11396,Loyal Average Spenders
5144,36792,Loyal Average Spenders
5145,22841,Loyal Average Spenders
5146,28192,Loyal Average Spenders
5147,16295,Loyal Average Spenders
5148,15788,Loyal Average Spenders
5149,11699,Loyal Average Spenders
5150,15174,Loyal Average Spenders
5151,11369,Loyal Average Spenders
5152,4102,Loyal Average Spenders
5153,4243,Loyal Average Spenders
5154,38303,Loyal Average Spenders
5155,26605,Loyal Average Spenders
5156,33889,Loyal Average Spenders
5157,32935,Loyal Average Spenders
5158,2850,Loyal Average Spenders
5159,26461,Loyal Average Spenders
5160,20205,Loyal Average Spenders
5161,30513,Loyal Average Spenders
5162,13890,Loyal Average Spenders
5163,30093,Loyal Average Spenders
5164,11752,Loyal Average Spenders
5165,22644,Loyal Average Spenders
5166,22601,Loyal Average Spenders
5167,29405,Loyal Average Spenders
5168,6078,Loyal Average Spenders
5169,6932,Loyal Average Spenders
5170,20802,Loyal Average Spenders
5171,4831,Loyal Average Spenders
5172,3320,Loyal Average Spenders
5173,17315,Loyal Average Spenders
5174,7395,Loyal Average Spenders
5175,10358,Loyal Average Spenders
5176,13755,Loyal Average Spenders
5177,6780,Loyal Average Spenders
5178,6537,Loyal Average Spenders
5179,31757,Loyal Average Spenders
5180,6993,Loyal Average Spenders
5181,973,Loyal Average Spenders
5182,32069,Loyal Average Spenders
5183,5571,Loyal Average Spenders
5184,2043,Loyal Average Spenders
5185,36382,Loyal Average Spenders
5186,4495,Loyal Average Spenders
5187,14836,Loyal Average Spenders
5188,27862,Loyal Average Spenders
5189,12171,Loyal Average Spenders
5190,27357,Loyal Average Spenders
5191,29442,Loyal Average Spenders
5192,27361,Loyal Average Spenders
5193,3770,Loyal Average Spenders
5194,1863,Loyal Average Spenders
5195,21198,Loyal Average Spenders
5196,3854,Loyal Average Spenders
5197,13153,Loyal Average Spenders
5198,39000,Loyal Average Spenders
5199,33684,Loyal Average Spenders
5200,36355,Loyal Average Spenders
5201,4835,Loyal Average Spenders
5202,15560,Loyal Average Spenders
5203,5545,Loyal Average Spenders
5204,28077,Loyal Average Spenders
5205,35375,Loyal Average Spenders
5206,6296,Loyal Average Spenders
5207,28067,Loyal Average Spenders
5208,12277,Loyal Average Spenders
5209,36133,Loyal Average Spenders
5210,21018,Loyal Average Spenders
5211,28601,Loyal Average Spenders
5212,9976,Loyal Average Spenders
5213,37540,Loyal Average Spenders
5214,29284,Loyal Average Spenders
5215,37842,Loyal Average Spenders
5216,35294,Loyal Average Spenders
5217,1395,Loyal Average Spenders
5218,15579,Loyal Average Spenders
5219,11961,Loyal Average Spenders
5220,32019,Loyal Average Spenders
5221,26568,Loyal Average Spenders
5222,21372,Loyal Average Spenders
5223,15274,Loyal Average Spenders
5224,4961,Loyal Average Spenders
5225,36458,Loyal Average Spenders
5226,16905,Loyal Average Spenders
5227,7484,Loyal Average Spenders
5228,12641,Loyal Average Spenders
5229,38485,Loyal Average Spenders
5230,16629,Loyal Average Spenders
5231,28962,Loyal Average Spenders
5232,6089,Loyal Average Spenders
5233,6085,Loyal Average Spenders
5234,23570,Loyal Average Spenders
5235,12390,Loyal Average Spenders
5236,23164,Loyal Average Spenders
5237,8374,Loyal Average Spenders
5238,29558,Loyal Average Spenders
5239,19171,Loyal Average Spenders
5240,25001,Loyal Average Spenders
5241,30992,Loyal Average Spenders
5242,8280,Loyal Average Spenders
5243,14354,Loyal Average Spenders
5244,13526,Loyal Average Spenders
5245,29076,Loyal Average Spenders
5246,39691,Loyal Average Spenders
5247,33917,Loyal Average Spenders
5248,6082,Loyal Average Spenders
5249,31998,Loyal Average Spenders
5250,19464,Loyal Average Spenders
5251,20091,Loyal Average Spenders
5252,7045,Loyal Average Spenders
5253,9404,Loyal Average Spenders
5254,39241,Loyal Average Spenders
5255,8343,Loyal Average Spenders
5256,36857,Loyal Average Spenders
5257,36353,Loyal Average Spenders
5258,19666,Loyal Average Spenders
5259,10451,Loyal Average Spenders
5260,22078,Loyal Average Spenders
5261,11247,Loyal Average Spenders
5262,32337,Loyal Average Spenders
5263,5798,Loyal Average Spenders
5264,17071,Loyal Average Spenders
5265,11140,Loyal Average Spenders
5266,12850,Loyal Average Spenders
5267,5678,Loyal Average Spenders
5268,22966,Loyal Average Spenders
5269,12552,Loyal Average Spenders
5270,13954,Loyal Average Spenders
5271,34793,Loyal Average Spenders
5272,25109,Loyal Average Spenders
5273,39334,Loyal Average Spenders
5274,35052,Loyal Average Spenders
5275,11136,Loyal Average Spenders
5276,15473,Loyal Average Spenders
5277,4803,Loyal Average Spenders
5278,6017,Loyal Average Spenders
5279,9448,Loyal Average Spenders
5280,34484,Loyal Average Spenders
5281,25234,Loyal Average Spenders
5282,22984,Loyal Average Spenders
5283,28279,Loyal Average Spenders
5284,32072,Loyal Average Spenders
5285,39549,Loyal Average Spenders
5286,13979,Loyal Average Spenders
5287,37793,Loyal Average Spenders
5288,14800,Loyal Average Spenders
5289,35475,Loyal Average Spenders
5290,9272,Loyal Average Spenders
5291,6534,Loyal Average Spenders
5292,8891,Loyal Average Spenders
5293,38161,Loyal Average Spenders
5294,17296,Loyal Average Spenders
5295,29691,Loyal Average Spenders
5296,24363,Loyal Average Spenders
5297,16337,Loyal Average Spenders
5298,24794,Loyal Average Spenders
5299,16833,Loyal Average Spenders
5300,32347,Loyal Average Spenders
5301,13052,Loyal Average Spenders
5302,31741,Loyal Average Spenders
5303,38656,Loyal Average Spenders
5304,31289,Loyal Average Spenders
5305,12950,Loyal Average Spenders
5306,12737,Loyal Average Spenders
5307,16815,Loyal Average Spenders
5308,34432,Loyal Average Spenders
5309,37497,Loyal Average Spenders
5310,27664,Loyal Average Spenders
5311,12922,Loyal Average Spenders
5312,10180,Loyal Average Spenders
5313,38255,Loyal Average Spenders
5314,21873,Loyal Average Spenders
5315,39491,Loyal Average Spenders
5316,10797,Loyal Average Spenders
5317,3883,Loyal Average Spenders
5318,27845,Loyal Average Spenders
5319,1217,Loyal Average Spenders
5320,8318,Loyal Average Spenders
5321,30019,Loyal Average Spenders
5322,23858,Loyal Average Spenders
5323,12012,Loyal Average Spenders
5324,33490,Loyal Average Spenders
5325,216,Loyal Average Spenders
5326,2305,Loyal Average Spenders
5327,23307,Loyal Average Spenders
5328,8398,Loyal Average Spenders
5329,11661,Loyal Average Spenders
5330,6300,Loyal Average Spenders
5331,4197,Loyal Average Spenders
5332,18762,Loyal Average Spenders
5333,11480,Loyal Average Spenders
5334,7138,Loyal Average Spenders
5335,29949,Loyal Average Spenders
5336,27755,Loyal Average Spenders
5337,14890,Loyal Average Spenders
5338,35616,Loyal Average Spenders
5339,4651,Loyal Average Spenders
5340,14263,Loyal Average Spenders
5341,26059,Loyal Average Spenders
5342,12674,Loyal Average Spenders
5343,6563,Loyal Average Spenders
5344,1084,Loyal Average Spenders
5345,6699,Loyal Average Spenders
5346,34534,Loyal Average Spenders
5347,33474,Loyal Average Spenders
5348,18738,Loyal Average Spenders
5349,28498,Loyal Average Spenders
5350,29327,Loyal Average Spenders
5351,37664,Loyal Average Spenders
5352,2320,Loyal Average Spenders
5353,18767,Loyal Average Spenders
5354,26529,Loyal Average Spenders
5355,21964,Loyal Average Spenders
5356,25566,Loyal Average Spenders
5357,38075,Loyal Average Spenders
5358,22584,Loyal Average Spenders
5359,3100,Loyal Average Spenders
5360,13733,Loyal Average Spenders
5361,35842,Loyal Average Spenders
5362,26796,Loyal Average Spenders
5363,24907,Loyal Average Spenders
5364,5562,Loyal Average Spenders
5365,8423,Loyal Average Spenders
5366,12408,Loyal Average Spenders
5367,9390,Loyal Average Spenders
5368,7248,Loyal Average Spenders
5369,30525,Loyal Average Spenders
5370,39918,Loyal Average Spenders
5371,16476,Loyal Average Spenders
5372,8071,Loyal Average Spenders
5373,14583,Loyal Average Spenders
5374,17350,Loyal Average Spenders
5375,39462,Loyal Average Spenders
5376,11763,Loyal Average Spenders
5377,35945,Loyal Average Spenders
5378,23049,Loyal Average Spenders
5379,5017,Loyal Average Spenders
5380,13020,Loyal Average Spenders
5381,15332,Loyal Average Spenders
5382,16946,Loyal Average Spenders
5383,29941,Loyal Average Spenders
5384,39129,Loyal Average Spenders
5385,26881,Loyal Average Spenders
5386,8174,Loyal Average Spenders
5387,34265,Loyal Average Spenders
5388,18344,Loyal Average Spenders
5389,28557,Loyal Average Spenders
5390,6688,Loyal Average Spenders
5391,9042,Loyal Average Spenders
5392,8480,Loyal Average Spenders
5393,28626,Loyal Average Spenders
5394,31531,Loyal Average Spenders
5395,28950,Loyal Average Spenders
5396,1884,Loyal Average Spenders
5397,17997,Loyal Average Spenders
5398,25492,Loyal Average Spenders
5399,2729,Loyal Average Spenders
5400,7931,Loyal Average Spenders
5401,5389,Loyal Average Spenders
5402,7385,Loyal Average Spenders
5403,37266,Loyal Average Spenders
5404,30672,Loyal Average Spenders
5405,14733,Loyal Average Spenders
5406,25808,Loyal Average Spenders
5407,24853,Loyal Average Spenders
5408,12902,Loyal Average Spenders
5409,39939,Loyal Average Spenders
5410,38301,Loyal Average Spenders
5411,8135,Loyal Average Spenders
5412,5391,Loyal Average Spenders
5413,36226,Loyal Average Spenders
5414,39278,Loyal Average Spenders
5415,37989,Loyal Average Spenders
5416,1213,Loyal Average Spenders
5417,6571,Loyal Average Spenders
5418,16748,Loyal Average Spenders
5419,22259,Loyal Average Spenders
5420,38007,Loyal Average Spenders
5421,30365,Loyal Average Spenders
5422,37079,Loyal Average Spenders
5423,20248,Loyal Average Spenders
5424,9732,Loyal Average Spenders
5425,15452,Loyal Average Spenders
5426,383,Loyal Average Spenders
5427,25163,Loyal Average Spenders
5428,8450,Loyal Average Spenders
5429,3177,Loyal Average Spenders
5430,23400,Loyal Average Spenders
5431,27092,Loyal Average Spenders
5432,123,Loyal Average Spenders
5433,878,Loyal Average Spenders
5434,9419,Loyal Average Spenders
5435,1579,Loyal Average Spenders
5436,3130,Loyal Average Spenders
5437,29170,Loyal Average Spenders
5438,979,Loyal Average Spenders
5439,1807,Loyal Average Spenders
5440,3353,Loyal Average Spenders
5441,27961,Loyal Average Spenders
5442,19592,Loyal Average Spenders
5443,15586,Loyal Average Spenders
5444,24180,Loyal Average Spenders
5445,34039,Loyal Average Spenders
5446,5733,Loyal Average Spenders
5447,27329,Loyal Average Spenders
5448,14030,Loyal Average Spenders
5449,12581,Loyal Average Spenders
5450,34710,Loyal Average Spenders
5451,33039,Loyal Average Spenders
5452,9998,Loyal Average Spenders
5453,2795,Loyal Average Spenders
5454,37054,Loyal Average Spenders
5455,7603,Loyal Average Spenders
5456,25643,Loyal Average Spenders
5457,862,Loyal Average Spenders
5458,10572,Loyal Average Spenders
5459,33753,Loyal Average Spenders
5460,26554,Loyal Average Spenders
5461,18780,Loyal Average Spenders
5462,37704,Loyal Average Spenders
5463,6059,Loyal Average Spenders
5464,24407,Loyal Average Spenders
5465,25893,Loyal Average Spenders
5466,38878,Loyal Average Spenders
5467,33178,Loyal Average Spenders
5468,30881,Loyal Average Spenders
5469,22131,Loyal Average Spenders
5470,37259,Loyal Average Spenders
5471,4437,Loyal Average Spenders
5472,10802,Loyal Average Spenders
5473,32438,Loyal Average Spenders
5474,7396,Loyal Average Spenders
5475,22099,Loyal Average Spenders
5476,388,Loyal Average Spenders
5477,28028,Loyal Average Spenders
5478,16529,Loyal Average Spenders
5479,16200,Loyal Average Spenders
5480,13411,Loyal Average Spenders
5481,16102,Loyal Average Spenders
5482,27489,Loyal Average Spenders
5483,35387,Loyal Average Spenders
5484,33670,Loyal Average Spenders
5485,34394,Loyal Average Spenders
5486,36260,Loyal Average Spenders
5487,36468,Loyal Average Spenders
5488,30275,Loyal Average Spenders
5489,37782,Loyal Average Spenders
5490,8519,Loyal Average Spenders
5491,3756,Loyal Average Spenders
5492,31384,Loyal Average Spenders
5493,9111,Loyal Average Spenders
5494,20043,Loyal Average Spenders
5495,29330,Loyal Average Spenders
5496,4368,Loyal Average Spenders
5497,8566,Loyal Average Spenders
5498,17373,Loyal Average Spenders
5499,20666,Loyal Average Spenders
5500,32804,Loyal Average Spenders
5501,70,Loyal Average Spenders
5502,29506,Loyal Average Spenders
5503,35803,Loyal Average Spenders
5504,5640,Loyal Average Spenders
5505,4881,Loyal Average Spenders
5506,7415,Loyal Average Spenders
5507,7993,Loyal Average Spenders
5508,16106,Loyal Average Spenders
5509,5395,Loyal Average Spenders
5510,30116,Loyal Average Spenders
5511,25239,Loyal Average Spenders
5512,15984,Loyal Average Spenders
5513,23530,Loyal Average Spenders
5514,30776,Loyal Average Spenders
5515,36525,Loyal Average Spenders
5516,15494,Loyal Average Spenders
5517,16539,Loyal Average Spenders
5518,30826,Loyal Average Spenders
5519,30742,Loyal Average Spenders
5520,30589,Loyal Average Spenders
5521,34358,Loyal Average Spenders
5522,39217,Loyal Average Spenders
5523,1247,Loyal Average Spenders
5524,3270,Loyal Average Spenders
5525,25986,Loyal Average Spenders
5526,24078,Loyal Average Spenders
5527,10978,Loyal Average Spenders
5528,19245,Loyal Average Spenders
5529,39970,Loyal Average Spenders
5530,32847,Loyal Average Spenders
5531,12193,Loyal Average Spenders
5532,18853,Loyal Average Spenders
5533,2975,Loyal Average Spenders
5534,24930,Loyal Average Spenders
5535,18999,Loyal Average Spenders
5536,18186,Loyal Average Spenders
5537,16292,Loyal Average Spenders
5538,10727,Loyal Average Spenders
5539,222,Loyal Average Spenders
5540,37057,Loyal Average Spenders
5541,3518,Loyal Average Spenders
5542,8766,Loyal Average Spenders
5543,29657,Loyal Average Spenders
5544,14903,Loyal Average Spenders
5545,5945,Loyal Average Spenders
5546,39564,Loyal Average Spenders
5547,964,Loyal Average Spenders
5548,27084,Loyal Average Spenders
5549,9006,Loyal Average Spenders
5550,24197,Loyal Average Spenders
5551,36618,Loyal Average Spenders
5552,36755,Loyal Average Spenders
5553,8801,Loyal Average Spenders
5554,15907,Loyal Average Spenders
5555,29363,Loyal Average Spenders
5556,32883,Loyal Average Spenders
5557,36224,Loyal Average Spenders
5558,12244,Loyal Average Spenders
5559,4978,Loyal Average Spenders
5560,8988,Loyal Average Spenders
5561,10992,Loyal Average Spenders
5562,9616,Loyal Average Spenders
5563,32803,Loyal Average Spenders
5564,22203,Loyal Average Spenders
5565,34355,Loyal Average Spenders
5566,28936,Loyal Average Spenders
5567,35978,Loyal Average Spenders
5568,15088,Loyal Average Spenders
5569,28443,Loyal Average Spenders
5570,11437,Loyal Average Spenders
5571,5772,Loyal Average Spenders
5572,21343,Loyal Average Spenders
5573,23852,Loyal Average Spenders
5574,38334,Loyal Average Spenders
5575,4641,Loyal Average Spenders
5576,8833,Loyal Average Spenders
5577,10520,Loyal Average Spenders
5578,26250,Loyal Average Spenders
5579,1236,Loyal Average Spenders
5580,27439,Loyal Average Spenders
5581,13130,Loyal Average Spenders
5582,35378,Loyal Average Spenders
5583,15118,Loyal Average Spenders
5584,29705,Loyal Average Spenders
5585,3062,Loyal Average Spenders
5586,11042,Loyal Average Spenders
5587,13955,Loyal Average Spenders
5588,39235,Loyal Average Spenders
5589,24464,Loyal Average Spenders
5590,9831,Loyal Average Spenders
5591,24623,Loyal Average Spenders
5592,21272,Loyal Average Spenders
5593,22277,Loyal Average Spenders
5594,32784,Loyal Average Spenders
5595,8839,Loyal Average Spenders
5596,17186,Loyal Average Spenders
5597,34873,Loyal Average Spenders
5598,34707,Loyal Average Spenders
5599,28651,Loyal Average Spenders
5600,3136,Loyal Average Spenders
5601,28815,Loyal Average Spenders
5602,19511,Loyal Average Spenders
5603,39588,Loyal Average Spenders
5604,29791,Loyal Average Spenders
5605,30239,Loyal Average Spenders
5606,23600,Loyal Average Spenders
5607,6755,Loyal Average Spenders
5608,25655,Loyal Average Spenders
5609,8237,Loyal Average Spenders
5610,22575,Loyal Average Spenders
5611,21054,Loyal Average Spenders
5612,32404,Loyal Average Spenders
5613,11565,Loyal Average Spenders
5614,32016,Loyal Average Spenders
5615,24521,Loyal Average Spenders
5616,24668,Loyal Average Spenders
5617,15566,Loyal Average Spenders
5618,18058,Loyal Average Spenders
5619,33485,Loyal Average Spenders
5620,301,Loyal Average Spenders
5621,31720,Loyal Average Spenders
5622,16226,Loyal Average Spenders
5623,31658,Loyal Average Spenders
5624,6342,Loyal Average Spenders
5625,11186,Loyal Average Spenders
5626,33771,Loyal Average Spenders
5627,38589,Loyal Average Spenders
5628,26981,Loyal Average Spenders
5629,11930,Loyal Average Spenders
5630,6687,Loyal Average Spenders
5631,4648,Loyal Average Spenders
5632,27944,Loyal Average Spenders
5633,16215,Loyal Average Spenders
5634,28274,Loyal Average Spenders
5635,24602,Loyal Average Spenders
5636,3972,Loyal Average Spenders
5637,10615,Loyal Average Spenders
5638,24829,Loyal Average Spenders
5639,8463,Loyal Average Spenders
5640,20419,Loyal Average Spenders
5641,27646,Loyal Average Spenders
5642,38038,Loyal Average Spenders
5643,26428,Loyal Average Spenders
5644,36075,Loyal Average Spenders
5645,32809,Loyal Average Spenders
5646,13838,Loyal Average Spenders
5647,36954,Loyal Average Spenders
5648,5173,Loyal Average Spenders
5649,17583,Loyal Average Spenders
5650,4681,Loyal Average Spenders
5651,13544,Loyal Average Spenders
5652,18053,Loyal Average Spenders
5653,23758,Loyal Average Spenders
5654,23014,Loyal Average Spenders
5655,7053,Loyal Average Spenders
5656,29142,Loyal Average Spenders
5657,14072,Loyal Average Spenders
5658,1646,Loyal Average Spenders
5659,29054,Loyal Average Spenders
5660,12458,Loyal Average Spenders
5661,5658,Loyal Average Spenders
5662,10064,Loyal Average Spenders
5663,36965,Loyal Average Spenders
5664,3297,Loyal Average Spenders
5665,27880,Loyal Average Spenders
5666,39204,Loyal Average Spenders
5667,20660,Loyal Average Spenders
5668,5338,Loyal Average Spenders
5669,6014,Loyal Average Spenders
5670,10675,Loyal Average Spenders
5671,12537,Loyal Average Spenders
5672,19776,Loyal Average Spenders
5673,28492,Loyal Average Spenders
5674,13262,Loyal Average Spenders
5675,443,Loyal Average Spenders
5676,30686,Loyal Average Spenders
5677,14560,Loyal Average Spenders
5678,1648,Loyal Average Spenders
5679,30880,Loyal Average Spenders
5680,12393,Loyal Average Spenders
5681,35521,Loyal Average Spenders
5682,6126,Loyal Average Spenders
5683,25230,Loyal Average Spenders
5684,18048,Loyal Average Spenders
5685,5789,Loyal Average Spenders
5686,18513,Loyal Average Spenders
5687,24709,Loyal Average Spenders
5688,25135,Loyal Average Spenders
5689,29336,Loyal Average Spenders
5690,35724,Loyal Average Spenders
5691,992,Loyal Average Spenders
5692,16248,Loyal Average Spenders
5693,22559,Loyal Average Spenders
5694,24412,Loyal Average Spenders
5695,18659,Loyal Average Spenders
5696,21818,Loyal Average Spenders
5697,25595,Loyal Average Spenders
5698,8205,Loyal Average Spenders
5699,2259,Loyal Average Spenders
5700,29397,Loyal Average Spenders
5701,10414,Loyal Average Spenders
5702,33591,Loyal Average Spenders
5703,27754,Loyal Average Spenders
5704,33068,Loyal Average Spenders
5705,25618,Loyal Average Spenders
5706,28446,Loyal Average Spenders
5707,39035,Loyal Average Spenders
5708,5709,Loyal Average Spenders
5709,16865,Loyal Average Spenders
5710,17276,Loyal Average Spenders
5711,36412,Loyal Average Spenders
5712,30610,Loyal Average Spenders
5713,31567,Loyal Average Spenders
5714,29428,Loyal Average Spenders
5715,2174,Loyal Average Spenders
5716,838,Loyal Average Spenders
5717,15733,Loyal Average Spenders
5718,15443,Loyal Average Spenders
5719,12977,Loyal Average Spenders
5720,6737,Loyal Average Spenders
5721,18695,Loyal Average Spenders
5722,32719,Loyal Average Spenders
5723,35819,Loyal Average Spenders
5724,9083,Loyal Average Spenders
5725,30445,Loyal Average Spenders
5726,10811,Loyal Average Spenders
5727,12865,Loyal Average Spenders
5728,28426,Loyal Average Spenders
5729,1475,Loyal Average Spenders
5730,5858,Loyal Average Spenders
5731,18984,Loyal Average Spenders
5732,22717,Loyal Average Spenders
5733,9457,Loyal Average Spenders
5734,7845,Loyal Average Spenders
5735,19031,Loyal Average Spenders
5736,1421,Loyal Average Spenders
5737,31766,Loyal Average Spenders
5738,2550,Loyal Average Spenders
5739,26350,Loyal Average Spenders
5740,35096,Loyal Average Spenders
5741,19669,Loyal Average Spenders
5742,6390,Loyal Average Spenders
5743,370,Loyal Average Spenders
5744,5653,Loyal Average Spenders
5745,32279,Loyal Average Spenders
5746,12137,Loyal Average Spenders
5747,26471,Loyal Average Spenders
5748,32083,Loyal Average Spenders
5749,24382,Loyal Average Spenders
5750,29149,Loyal Average Spenders
5751,20998,Loyal Average Spenders
5752,15641,Loyal Average Spenders
5753,29517,Loyal Average Spenders
5754,11519,Loyal Average Spenders
5755,11762,Loyal Average Spenders
5756,29680,Loyal Average Spenders
5757,27689,Loyal Average Spenders
0,25965,Big Family
1,14798,Big Family
2,29757,Big Family
3,24726,Big Family
4,2605,Big Family
5,12840,Big Family
6,32154,Big Family
7,15794,Big Family
8,21924,Big Family
9,24564,Big Family
10,21556,Big Family
11,30083,Big Family
12,9586,Big Family
13,18276,Big Family
14,927,Big Family
15,20418,Big Family
16,31411,Big Family
17,23991,Big Family
18,5778,Big Family
19,3145,Big Family
20,1693,Big Family
21,32208,Big Family
22,8772,Big Family
23,21079,Big Family
24,18438,Big Family
25,27281,Big Family
26,30662,Big Family
27,14660,Big Family
28,36106,Big Family
29,36650,Big Family
30,39248,Big Family
31,26831,Big Family
32,10938,Big Family
33,4962,Big Family
34,33387,Big Family
35,30772,Big Family
36,30643,Big Family
37,11222,Big Family
38,20201,Big Family
39,11600,Big Family
40,12848,Big Family
41,39886,Big Family
42,39646,Big Family
43,7141,Big Family
44,21089,Big Family
45,32475,Big Family
46,7074,Big Family
47,4748,Big Family
48,35527,Big Family
49,7992,Big Family
50,23223,Big Family
51,34586,Big Family
52,946,Big Family
53,34441,Big Family
54,12795,Big Family
55,7097,Big Family
56,6230,Big Family
57,5004,Big Family
58,31885,Big Family
59,18559,Big Family
60,20357,Big Family
61,18278,Big Family
62,35217,Big Family
63,15965,Big Family
64,19718,Big Family
65,14496,Big Family
66,38480,Big Family
67,4266,Big Family
68,13058,Big Family
69,3574,Big Family
70,15829,Big Family
71,17272,Big Family
72,28378,Big Family
73,15271,Big Family
74,27443,Big Family
75,24764,Big Family
76,17404,Big Family
77,18383,Big Family
78,16634,Big Family
79,10789,Big Family
80,380,Big Family
81,14989,Big Family
82,30455,Big Family
83,28900,Big Family
84,11065,Big Family
85,37520,Big Family
86,32188,Big Family
87,18459,Big Family
88,39513,Big Family
89,14031,Big Family
90,34109,Big Family
91,15026,Big Family
92,38002,Big Family
93,4449,Big Family
94,37761,Big Family
95,4081,Big Family
96,11145,Big Family
97,31167,Big Family
98,332,Big Family
99,36150,Big Family
100,25067,Big Family
101,36212,Big Family
102,12653,Big Family
103,16366,Big Family
104,27638,Big Family
105,12212,Big Family
106,4739,Big Family
107,29690,Big Family
108,33045,Big Family
109,39495,Big Family
110,32141,Big Family
111,18283,Big Family
112,687,Big Family
113,34289,Big Family
114,12500,Big Family
115,23599,Big Family
116,4300,Big Family
117,433,Big Family
118,8571,Big Family
119,7444,Big Family
120,18944,Big Family
121,9542,Big Family
122,15307,Big Family
123,38874,Big Family
124,6194,Big Family
125,9013,Big Family
126,4330,Big Family
127,30727,Big Family
128,33826,Big Family
129,36622,Big Family
130,20138,Big Family
131,33128,Big Family
132,28008,Big Family
133,36081,Big Family
134,32931,Big Family
135,39246,Big Family
136,9849,Big Family
137,15261,Big Family
138,11817,Big Family
139,28856,Big Family
140,26806,Big Family
141,24932,Big Family
142,33070,Big Family
143,3202,Big Family
144,4245,Big Family
145,18044,Big Family
146,30390,Big Family
147,25674,Big Family
148,23118,Big Family
149,35569,Big Family
150,38993,Big Family
151,19634,Big Family
152,456,Big Family
153,9908,Big Family
154,31429,Big Family
155,6807,Big Family
156,28800,Big Family
157,1637,Big Family
158,25169,Big Family
159,15447,Big Family
160,21100,Big Family
161,18754,Big Family
162,29198,Big Family
163,10699,Big Family
164,16081,Big Family
165,19543,Big Family
166,6291,Big Family
167,34686,Big Family
168,17302,Big Family
169,6531,Big Family
170,26871,Big Family
171,5651,Big Family
172,37892,Big Family
173,19437,Big Family
174,6870,Big Family
175,16725,Big Family
176,7475,Big Family
177,8524,Big Family
178,14373,Big Family
179,23221,Big Family
180,19215,Big Family
181,37984,Big Family
182,31532,Big Family
183,32566,Big Family
184,30362,Big Family
185,30345,Big Family
186,17557,Big Family
187,21150,Big Family
188,33847,Big Family
189,11680,Big Family
190,7768,Big Family
191,16832,Big Family
192,37018,Big Family
193,19777,Big Family
194,36330,Big Family
195,11738,Big Family
196,29707,Big Family
197,23547,Big Family
198,6403,Big Family
199,39295,Big Family
200,21917,Big Family
201,2321,Big Family
202,20708,Big Family
203,33912,Big Family
204,15773,Big Family
205,8674,Big Family
206,8935,Big Family
207,33186,Big Family
208,21806,Big Family
209,1892,Big Family
210,34136,Big Family
211,31236,Big Family
212,20780,Big Family
213,29185,Big Family
214,19945,Big Family
215,34766,Big Family
216,12931,Big Family
217,25190,Big Family
218,4513,Big Family
219,6250,Big Family
220,38768,Big Family
221,22369,Big Family
222,32632,Big Family
223,30740,Big Family
224,27261,Big Family
225,8056,Big Family
226,16795,Big Family
227,25515,Big Family
228,17014,Big Family
229,31262,Big Family
230,8053,Big Family
231,32300,Big Family
232,7077,Big Family
233,38307,Big Family
234,14336,Big Family
235,2208,Big Family
236,38246,Big Family
237,9749,Big Family
238,5997,Big Family
239,18747,Big Family
240,6093,Big Family
241,13295,Big Family
242,21954,Big Family
243,5524,Big Family
244,39244,Big Family
245,30588,Big Family
246,34349,Big Family
247,13220,Big Family
248,36864,Big Family
249,14112,Big Family
250,36565,Big Family
251,16441,Big Family
252,6869,Big Family
253,23908,Big Family
254,34319,Big Family
255,19782,Big Family
256,38188,Big Family
257,19210,Big Family
258,24021,Big Family
259,17340,Big Family
260,24170,Big Family
261,3289,Big Family
262,19006,Big Family
263,15676,Big Family
264,12307,Big Family
265,35683,Big Family
266,34841,Big Family
267,29850,Big Family
268,39801,Big Family
269,19197,Big Family
270,24347,Big Family
271,28218,Big Family
272,14862,Big Family
273,17609,Big Family
274,39468,Big Family
275,7419,Big Family
276,10539,Big Family
277,3452,Big Family
278,34447,Big Family
279,35072,Big Family
280,6875,Big Family
281,20241,Big Family
282,9169,Big Family
283,25392,Big Family
284,9030,Big Family
285,13910,Big Family
286,21623,Big Family
287,4572,Big Family
288,2363,Big Family
289,38602,Big Family
290,35544,Big Family
291,13102,Big Family
292,35777,Big Family
293,23045,Big Family
294,33623,Big Family
295,9038,Big Family
296,14542,Big Family
297,23591,Big Family
298,9386,Big Family
299,30330,Big Family
300,15855,Big Family
301,10774,Big Family
302,29809,Big Family
303,16241,Big Family
304,38289,Big Family
305,35816,Big Family
306,26654,Big Family
307,15223,Big Family
308,6408,Big Family
309,18585,Big Family
310,7810,Big Family
311,33383,Big Family
312,37825,Big Family
313,38844,Big Family
314,14745,Big Family
315,26110,Big Family
316,14400,Big Family
317,14265,Big Family
318,20301,Big Family
319,26402,Big Family
320,342,Big Family
321,26563,Big Family
322,38765,Big Family
323,31705,Big Family
324,13791,Big Family
325,5297,Big Family
326,15141,Big Family
327,18409,Big Family
328,37752,Big Family
329,16419,Big Family
330,27388,Big Family
331,25633,Big Family
332,28212,Big Family
333,1506,Big Family
334,2762,Big Family
335,4996,Big Family
336,14169,Big Family
337,10497,Big Family
338,28970,Big Family
339,36193,Big Family
340,5022,Big Family
341,12758,Big Family
